#class tools::wcsv::ntuple
#title Deposited energy
#separator 44
#vector_separator 59
#column double Generated
#column double Layer1
#column double Layer2
#column double Layer3
#column double Layer4
#column double Layer5
300,132.089,61.0292,4.12811,1.21746,9.23293
300,76.9918,32.0791,2.1648,0.14658,0
300,115.477,57.0747,12.5972,1.4874,0
300,97.8482,21.5649,29.3434,1.26284,0
300,87.2473,85.1598,16.0093,0.440216,0
300,127.845,35.6023,6.38627,1.00569,0
300,85.9068,48.9781,0.50032,0,0
300,57.8875,37.6377,51.7581,1.3449,10.8013
300,138.41,40.8008,3.3445,0,0.715091
300,75.7075,65.4594,13.1813,12.679,18.8207
300,29.196,59.5921,40.9479,1.92907,0
300,186.512,8.06745,2.01581,2.68748,0
300,59.9801,44.0329,11.7418,3.93016,3.15525
300,74.7808,87.312,11.9057,0.413266,0
300,153.871,38.4678,1.7054,0,0
300,108.901,38.071,19.2664,1.78413,0.741321
300,100.216,44.3315,7.30011,3.83467,0
300,143.448,6.38245,9.01603,3.03373,0
300,77.6159,90.889,17.91,1.67221,2.78026
300,130.26,44.4966,22.5499,0,0
300,72.9797,75.5995,42.9122,0,0
300,122.9,55.1797,1.52583,5.16207,0
300,74.4823,7.76399,27.5718,11.4684,0.724851
300,50.2663,59.2846,32.8541,0,0
300,119.099,67.8016,13.625,8.22937,0.269358
300,171.928,17.3472,4.83945,0,0
300,97.8832,40.2221,21.1718,0.623979,0
300,143.347,18.3963,9.3639,0,6.53073
300,111.491,48.6907,9.86034,2.48976,0.310827
300,142.527,42.4345,12.9984,0,0
300,41.0969,128.98,28.4566,3.30514,0
300,134.053,43.6577,5.38811,10.2562,0
300,136.622,19.7651,4.85977,0,0
300,140.456,26.0948,0,5.27352,0
300,138.732,0.298995,29.2731,1.21659,0
300,100.712,49.0569,9.88238,8.14037,8.04049
300,193.236,19.227,5.58667,0,0
300,124.777,19.4294,44.2492,0,0
300,160.595,14.5106,12.0145,0,0
300,77.9445,58.6427,9.70401,2.62923,0
300,83.2747,45.4129,3.71119,5.82855,0
300,95.2159,117.463,4.4582,1.3715,0
300,126.676,22.4314,28.3582,0.817701,0
300,65.2889,108.26,14.5458,0.28949,1.1631
300,104.646,63.2664,30.5911,0,0
300,192.385,9.08718,8.39582,2.73693,0
300,40.0052,76.0219,39.123,22.9604,0
300,95.9166,60.4386,6.63673,2.87125,0
300,166.288,21.5322,3.07131,4.61445,0
300,89.9607,29.8248,5.41674,18.7979,5.53769
300,174.894,31.6948,1.32778,0,0
300,61.5418,93.9249,28.8424,13.5116,0
300,131.609,22.9939,0.687345,0,11.6074
300,113.077,30.1014,5.15227,2.3152,0
300,83.0743,100.42,2.59471,4.50206,0
300,155.169,10.9943,2.37539,0.0772819,13.5002
300,69.4418,111.404,9.61327,4.29383,0
300,168.056,35.7829,1.28609,0,0
300,115.96,8.2869,6.33842,0,0
300,119.814,14.448,12.9834,0,0
300,91.8758,41.0742,18.3819,1.85506,1.6488
300,161.913,31.044,1.55622,3.10082,0
300,124.467,24.1225,10.6963,0,0
300,164.513,1.40723,0.81755,4.63099,7.82958
300,136.592,74.1733,8.49008,0.120644,0
300,91.8861,69.1153,8.37159,1.27379,20.9283
300,44.0803,58.0972,5.83828,2.18652,0
300,66.6785,88.6538,7.73409,17.3169,2.13787
300,145.21,27.431,2.62754,0,0
300,137.431,41.6269,31.4154,0,0
300,75.5412,73.8922,18.3781,2.9945,2.88789
300,174.579,18.28,0,3.28379,0
300,123.434,34.5457,1.36159,0,0
300,167.823,39.4533,1.94376,3.53675,1.81244
300,57.1349,107.506,31.2836,1.8683,0
300,95.6393,55.3351,0.814885,0,0
300,61.7429,3.34772,68.5726,7.58456,0.564238
300,39.9463,97.504,28.285,1.46487,0
300,108.002,67.3602,15.6283,14.0562,0.32598
300,117.361,27.6397,2.84571,1.58167,0.374783
300,167.769,17.6049,36.434,0,0
300,188.173,26.1847,1.15962,2.23857,0
300,88.2442,33.1722,21.1244,9.03123,3.73714
300,133.707,85.5761,4.02864,2.72927,3.24724
300,124.959,80.5074,0.510999,0.816721,0
300,133.673,12.8341,16.4291,1.6335,0
300,161.664,28.7504,1.09796,0.123304,0
300,128.022,24.9795,3.39805,0,1.30884
300,73.8314,38.1058,39.6022,0,0
300,139.925,9.09192,5.9176,3.42738,0
300,48.2989,29.1067,12.6151,10.1104,0.217267
300,131.782,37.1715,0.928557,5.0241,0
300,76.3569,24.1014,28.6439,4.95037,0
300,41.5842,99.6395,8.3906,8.50676,7.80727
300,59.0613,49.9805,14.2967,2.13963,0.220028
300,151.231,11.9425,4.17479,1.24977,0
300,159.462,62.568,7.66589,0,0
300,151.884,32.174,6.19225,4.78985,0
300,77.876,87.1464,2.25869,0,0
300,168.621,20.9618,1.36107,0,0
300,148.819,23.9954,0.519046,5.24673,0
300,0.377228,142.872,38.8856,22.7475,3.20554
300,118.983,29.569,4.71246,0,0
300,160.423,15.2968,34.5383,0,0
300,124.787,7.32158,0,0,53.5661
300,118.879,81.9341,8.92379,0,1.4445
300,78.6019,54.8428,33.4014,7.60188,1.37917
300,169.177,25.2379,15.5688,4.39179,0
300,26.8147,96.7768,11.0521,19.6378,3.19407
300,83.0859,83.2587,12.88,1.43352,0
300,113.535,38.5899,30.1965,4.16524,0
300,155.785,37.1232,3.17018,0,0
300,141.393,31.5089,4.93266,3.03099,3.38843
300,136.311,42.691,2.83481,9.91425,0.539381
300,95.0746,32.1729,29.454,1.80221,0
300,22.7779,71.1799,37.9771,2.57384,0
300,109.599,84.2961,28.3527,1.06974,0
300,100.855,70.8848,10.1917,4.72992,0
300,109.542,3.29059,45.2997,0.386174,1.54815
300,96.8593,43.3744,3.2671,4.7334,0
300,103.648,32.8607,66.9208,1.42178,1.2851
300,109.72,32.6925,9.82809,0,2.0939
300,115.115,63.0516,12.599,0,0
300,106.844,19.0794,20.3922,8.18266,0
300,150.643,52.2411,2.19943,1.73585,0
300,82.4224,48.2646,45.0792,18.297,0.365046
300,132.267,21.6281,26.9315,3.63262,0
300,122.432,59.2962,0.908562,7.48333,0
300,144.583,47.418,4.66413,0,0
300,161.11,42.3733,6.11756,0,0
300,89.0753,85.9269,3.23297,3.00486,0
300,196.005,8.41042,12.6198,1.65724,0
300,181.626,12.5023,3.5858,0,0
300,162.93,9.67508,16.0058,1.1338,0
300,92.2371,55.3436,25.6179,0.244271,0
300,141.67,48.1786,9.43767,0,3.35669
300,89.3382,75.7192,20.6051,5.59987,3.43152
300,153.967,20.6232,0.461352,0,0
300,132.694,52.19,12.6199,8.4004,0
300,89.6463,30.2997,19.3097,6.00594,1.11933
300,64.4396,86.2048,27.4586,1.50135,3.43035
300,144.205,65.6997,5.6902,0,0
300,150.356,37.5594,5.65923,0,0
300,68.8788,34.9605,9.26896,2.78119,0
300,131.998,28.9371,0,3.71065,0
300,38.825,5.58052,115.232,26.9881,0
300,140.583,43.0652,11.0119,0,0
300,105.629,74.7057,22.5063,0.336821,0
300,155.276,35.8317,11.6551,5.1918,1.68404
300,114.926,81.9233,13.5844,0,1.97067
300,217.044,4.99718,0,0,0
300,114.428,49.1819,27.9866,1.17381,0
300,122.755,32.5693,1.3438,0,0
300,128.798,59.4599,28.4243,0.640341,0
300,105.891,28.425,20.9,0.329508,0.489661
300,219.763,8.8962,1.17873,0,0
300,163.58,55.7563,1.77233,0,0
300,170.131,5.44034,6.27819,0,0
300,157.254,29.614,12.015,1.28485,0.177756
300,136.536,30.1212,4.67449,20.9965,0
300,130.87,38.873,0.819928,0,0
300,175.405,6.58648,10.1422,4.41408,0
300,110.699,40.0712,3.55514,0.108315,0
300,211.264,21.4498,5.2344,4.58006,6.76337
300,32.7412,49.6824,29.9056,31.5064,0.0830526
300,145.676,10.6217,6.21524,4.09621,0
300,150.047,48.9392,6.35457,0.55471,0
300,113.505,88.744,28.3747,0.0988034,1.37194
300,128.845,17.9367,5.5994,2.18737,0
300,66.1193,40.1595,39.8861,1.53456,0
300,170.278,15.496,12.6838,0,0
300,42.5317,124.194,43.0671,9.09328,0
300,72.2809,92.9451,10.1155,0.942792,0
300,169.188,61.9911,0,0,0
300,82.9306,62.3078,24.5359,1.33304,2.30077
300,61.5968,80.4562,3.48728,1.32542,0
300,120.054,93.1014,7.61622,0.42506,0
300,103.378,72.2876,9.86672,2.21949,0
300,84.5732,74.2407,7.11227,4.97779,0
300,136.165,23.9463,23.1321,0.292089,4.72437
300,88.8324,55.1062,4.67724,0.923963,0
300,83.4526,63.1453,26.2064,1.42281,0.0820126
300,152.89,14.6773,20.7722,0.427998,0
300,105.884,58.5764,5.24621,3.28761,0
300,83.4945,44.2995,16.5684,23.074,0.709787
300,21.5228,57.9364,19.626,52.3516,1.54106
300,133.08,56.8498,5.51471,2.42002,2.90316
300,76.6804,66.1149,35.0888,3.05118,0.191739
300,86.1232,73.981,44.8159,1.10704,0.693191
300,63.0481,124.822,9.45709,0,0.430398
300,80.0429,45.6425,6.93596,0.179519,1.82028
300,120.042,13.534,0.793714,0.322975,0
300,127.741,18.3704,1.86005,1.20644,3.00368
300,129.792,37.9315,15.1443,3.55754,0
300,121.493,72.4407,7.74484,0,0
300,61.1055,132.979,35.4218,0.529334,2.77789
300,82.1045,51.9793,9.01472,4.05343,7.08631
300,2.89455,1.87479,167.076,16.0128,7.33627
300,93.9925,6.32821,8.69606,1.12072,2.55424
300,51.3181,28.5942,12.3587,3.40746,1.11063
300,156.958,52.78,0.0723946,0.51527,1.95546
300,94.2007,48.2558,10.7611,3.00771,0
300,167.703,25.8041,7.29878,0,0.290294
300,67.3943,104.996,23.168,0,1.28355
300,69.0901,46.93,17.3256,0.510999,9.67975
300,30.7131,83.6858,44.7601,13.1993,4.66166
300,157.265,56.3964,6.00681,3.02348,0
300,119.466,32.7137,7.53042,1.41065,0
300,77.4389,68.5619,20.1861,9.11099,0
300,65.9406,101.705,8.98937,19.5636,4.59812
300,111.424,64.1172,4.30002,0,0
300,168.577,17.3957,3.44602,0,2.86261
300,210.248,3.1436,25.558,2.14918,0
300,188.852,25.9551,3.02927,0,0
300,64.1164,80.5785,5.5018,7.02968,0
300,110.55,28.4967,18.0143,0,0
300,149.573,38.4915,3.68416,0,0
300,60.7022,63.9778,7.51756,3.99381,4.90503
300,116.634,33.4343,14.3794,3.83551,0.683959
300,135.505,38.5481,15.6695,1.62148,4.36183
300,67.3995,35.9619,14.6213,0,0
300,98.2143,16.0002,56.4709,7.12572,0.937862
300,150.312,25.6947,24.5864,0.406903,0
300,110.692,55.4152,7.67248,0.732807,0
300,129.278,35.3752,22.2571,0,0
300,138.442,24.235,1.30207,0,4.23337
300,93.2635,9.96758,21.9732,7.07358,0.528567
300,143.539,36.7222,0.796223,0,1.03569
300,120.533,38.8254,12.9527,13.5198,1.12082
300,134.862,26.3729,15.2538,9.65057,2.4357
300,10.2503,104.137,53.6656,7.87996,0
300,110.071,64.1314,2.60224,2.49837,4.48403
300,129.516,91.5322,3.84127,2.00377,0
300,103.903,74.5659,4.5247,1.55978,0
300,81.0409,47.123,2.57435,0.242449,0.521971
300,144.839,22.8596,10.0499,7.79607,1.9941
300,89.7981,69.8446,7.00366,14.8932,0
300,2.36694,119.403,36.0704,7.62358,0
300,125.234,21.8951,16.8633,31.1852,0
300,194.383,9.13617,0,7.62404,0
300,179.857,15.9126,18.2354,0,0
300,39.9512,82.1472,20.0657,35.4727,0
300,125.246,55.9888,14.5674,0,3.42419
300,125.999,64.9105,0.815086,0,0
300,92.5364,73.0729,4.44091,0,0
300,111.907,46.4066,40.7163,0.387889,2.01518
300,102.546,54.2511,20.7619,0,0
300,57.2827,9.46238,38.2743,0.521072,0
300,156.522,68.5485,3.80387,0,1.43017
300,95.6279,62.7905,24.2956,23.025,6.00062
300,106.706,46.645,9.48184,0.442579,0
300,135.609,31.0511,5.87673,0.510999,0
300,109.083,69.8264,2.16886,0.393056,0
300,61.3811,115.94,11.0162,0.277134,0
300,184.447,26.4154,0.344745,0,0
300,116.063,65.1532,4.56645,0,27.3701
300,106.902,34.4803,4.72817,36.9544,7.44861
300,178.292,14.8166,2.05948,0,0
300,84.4298,111.046,11.387,1.01986,0
300,177.259,11.6355,12.0251,0.198506,0
300,187.738,17.3008,0.72348,0,1.62286
300,123.252,43.6597,3.97958,9.62796,4.54832
300,93.6721,83.4693,3.90112,0.458898,0
300,84.0762,50.0185,43.8848,25.6549,0
300,10.0494,86.9729,57.5986,4.61405,1.06683
300,86.4473,53.5595,24.2395,9.11767,0
300,58.3205,24.466,65.4841,9.7173,0
300,145.25,39.433,8.03776,1.38953,0
300,98.2086,90.2387,36.9352,1.62773,0
300,93.1125,72.951,18.1022,6.4066,1.45744
300,86.6794,72.9814,3.18758,2.49256,0
300,117.983,27.4393,1.47289,0,0
300,192.587,12.2483,12.6583,0,0
300,119.735,32.0871,19.233,2.90433,1.63211
300,62.5628,77.4181,12.8332,7.04347,3.33955
300,109.436,73.8917,11.5145,0,0
300,151.107,72.0838,8.288,8.97002,2.04379
300,67.5281,21.8602,43.9068,5.22628,5.45936
300,69.1376,42.4603,11.9926,25.986,0.207581
300,131.635,5.19188,20.02,8.39907,0
300,73.922,97.3541,16.9379,1.73672,3.07311
300,205.957,10.2034,10.5864,0,0
300,174.233,29.9082,0.96726,0,0.415706
300,114.303,35.2137,1.60523,0,0
300,107.819,79.4135,22.856,0.413366,0.658155
300,165.018,29.223,1.20458,0,0
300,103.108,21.4388,4.69732,0,0
300,40.1326,89.1567,1.64744,12.4207,3.17677
300,54.1331,83.2852,9.19955,0.393829,0
300,77.6775,74.1223,17.529,0,0
300,126.272,12.6172,41.3405,12.301,0
300,109.948,3.36512,57.3243,0,3.0412
300,106.605,71.3519,15.0142,0.357645,0
300,144.084,28.5624,8.01151,0.583151,0
300,155.909,19.1276,16.7238,9.78618,0
300,15.9487,41.8238,104.69,4.64655,3.77063
300,115.017,32.9138,27.3855,0,0
300,149.704,23.9817,5.94231,5.16007,1.63686
300,100.821,44.2051,20.2163,7.86145,2.57887
300,119.325,25.261,15.6829,0,0
300,145.418,13.6901,19.0389,7.46701,0
300,144.458,20.5458,7.15017,8.15835,0
300,116.207,17.6611,8.95416,9.24311,1.09
300,127.065,26.098,10.7922,11.2658,1.02093
300,94.3017,36.3361,26.6338,5.05525,0
300,135.124,31.6767,5.11676,6.45244,2.97009
300,98.0226,31.7194,7.69097,0,0
300,165.084,16.2156,3.36887,1.61804,0
300,84.8093,14.8988,50.8555,15.9294,13.3663
300,113.043,81.6555,3.47827,0,0
300,184.66,14.2701,0,0,0
300,106.431,78.4576,8.36961,4.25108,0
300,128.676,81.1465,2.3157,0,0
300,142.656,6.6095,4.19011,7.21442,0
300,133.52,8.90738,0.309859,1.15921,0
300,83.029,71.2872,44.9147,1.58164,0.549902
300,93.9593,65.3078,10.2704,4.45021,0
300,166.598,41.1015,4.43419,0.797948,2.34267
300,108.568,48.0667,17.302,10.9479,0
300,149.493,31.8491,16.812,0.503431,2.84644
300,143.508,22.5224,22.2394,5.65762,1.86839
300,90.6907,37.6926,14.8067,2.03842,0.486778
300,60.8859,28.8374,64.6998,1.83275,1.34438
300,192.292,17.8619,0.482981,4.69281,2.192
300,93.8858,23.1289,9.89574,0,0
300,114.816,54.5396,21.167,1.40763,0.57838
300,66.5749,66.6701,48.8378,7.3488,3.83366
300,153.778,21.8859,10.9999,0,0
300,79.7509,76.9008,14.1246,1.01043,0.864168
300,6.77624,101.94,10.3542,0.771077,0
300,92.7375,24.5416,12.4864,0.354122,0.389658
300,159.399,42.8005,3.26758,0,0
300,76.1454,30.1284,4.70238,2.14505,0.482681
300,158.996,23.482,3.70327,1.49421,3.88276
300,137.99,19.2068,8.72907,0.992546,6.3569
300,125.81,95.0228,7.6751,0,0
300,125.711,69.6199,21.6004,0.213972,3.2824
300,196.421,10.2606,0.524791,0,0
300,205.294,9.36423,0,3.22608,0
300,67.4826,72.6907,3.54947,0,0
300,52.021,72.7412,13.7776,6.14916,0.449112
300,137.063,16.7685,0,0,0
300,144.166,28.3613,10.5045,8.74103,0
300,164.537,18.372,25.8587,2.0016,0
300,46.701,18.1013,22.0511,0.986689,0
300,87.917,56.7116,10.9402,10.6783,3.4824
300,41.6411,47.0325,66.9787,4.35742,2.81929
300,95.0642,14.7403,30.4376,8.4322,1.7953
300,170.166,33.9182,6.92779,0.431001,1.51552
300,147.579,28.9621,0.486535,0.47734,0
300,188.901,6.53488,0,0,0
300,96.2716,36.4199,47.5461,1.12946,0
300,63.9717,41.9247,27.0877,0.337666,0
300,97.8206,53.4435,9.04424,13.0612,0
300,25.1747,78.0445,41.5624,3.07886,2.04332
300,134.08,27.8031,2.45025,0,0
300,121.784,25.5732,19.2439,1.31062,0
300,126.566,54.0121,34.4469,0,0
300,150.733,7.39012,32.0611,12.3626,0
300,133.352,40.6539,16.6394,13.9538,0.0692642
300,119.885,33.5702,37.7314,3.72016,0
300,54.9911,66.5575,14.6688,0,0
300,140.504,20.1365,6.25311,11.0408,0
300,107.686,51.345,4.64725,0,0
300,141.595,14.7499,3.53935,1.21058,0.749947
300,130.64,53.9104,25.8504,0.53648,0
300,119.614,51.3544,2.96905,2.94242,0
300,108.341,67.7485,11.47,11.1026,0
300,139.034,23.8265,6.52816,2.89826,0
300,49.4983,120.027,20.638,0,0
300,82.0406,50.574,3.3206,4.08446,0
300,137.458,22.7147,0.334695,0,0
300,118.757,35.1328,2.83486,12.5059,0
300,121.352,34.773,0,0,0
300,152.634,33.8178,10.397,11.2091,0
300,206.016,15.5814,3.70598,0,0
300,50.4484,22.7952,14.5444,16.6605,1.62472
300,27.9788,35.1859,40.8515,50.6964,8.84564
300,69.7584,84.0981,20.991,0,2.9523
300,78.2065,60.5502,39.6038,0,0
300,103.802,48.9572,25.5163,0.33126,0
300,121.883,23.0103,1.12037,0,0
300,127.409,23.9611,4.54333,0.806999,0
300,154.655,58.05,1.27497,0,0
300,84.8573,53.6628,12.9622,1.63769,4.40935
300,136.283,34.1458,0,23.655,0
300,56.6162,10.7522,76.9918,27.0228,0.236746
300,100.329,33.4209,29.9178,6.71229,0.198691
300,169.084,10.9027,0,0,0
300,65.3228,41.6051,7.86992,0.633373,0
300,119.52,48.5264,6.79203,0,15.0446
300,121.895,36.2869,1.23847,0,0
300,81.3737,42.0124,24.645,43.6054,1.05143
300,57.7682,82.8705,66.7544,5.42883,0
300,84.3974,87.3573,1.19791,1.5438,13.378
300,116.971,44.3146,10.168,0,0
300,128.136,105.853,5.89493,5.31887,0
300,126.697,6.22448,4.35289,4.2673,0
300,80.3331,63.7269,3.42609,24.1543,0.00795295
300,87.0992,66.542,26.4269,1.2713,8.95377
300,112.195,31.9182,3.46344,0.0968803,0.564262
300,156.293,13.8006,9.99428,6.4193,0.305398
300,159.041,23.2146,8.17324,0,0
300,154.92,27.7039,16.437,1.26197,0
300,45.8997,94.9424,11.1073,1.23366,0
300,3.67121,68.7418,78.2886,13.1617,9.54626
300,116.218,74.3118,11.5918,8.77204,0
300,31.8113,34.8075,76.8842,10.69,0
300,135.782,22.3656,16.4621,1.57746,0
300,71.1411,95.4501,13.509,2.24603,0.840012
300,97.0554,71.2448,4.82252,0.588839,0
300,139.61,39.3681,9.31041,4.58284,0
300,68.3659,45.5117,2.41501,0,0
300,137.026,63.9043,10.5008,0,0
300,93.8064,62.7249,20.7639,4.76597,3.79183
