#class tools::wcsv::ntuple
#title Deposited energy
#separator 44
#vector_separator 59
#column double Generated
#column double Layer1
#column double Layer2
#column double Layer3
#column double Layer4
#column double Layer5
1900,466.642,447.238,161.176,45.0662,5.16156
100,44.0604,2.74103,0,0,0
300,78.9749,57.7143,9.73917,4.67677,0
500,144.82,145.698,58.2366,5.16291,0
700,257.655,119.396,31.4253,4.2231,0.340261
900,471.27,81.7715,51.3214,1.18976,1.40865
1100,357.626,356.161,35.6647,10.7351,0
1300,252.433,340.225,156.303,26.8425,1.6665
1500,339.385,407.529,136.337,61.5022,32.9144
1700,536.227,283.27,64.8544,46.3867,39.7733
1900,549.638,248.07,254.394,95.4979,17.8632
100,54.1605,2.95373,1.35935,0,0
300,148.186,9.62743,13.122,0,0
500,223.906,63.0819,10.2736,11.3611,3.89413
700,205.437,134.282,66.5524,17.5698,0
900,310.027,152.187,103.09,54.5041,4.22669
1100,385.23,193.897,128.392,6.8861,0
1300,410.187,175.478,113.578,18.562,3.42946
1500,392.308,356.395,143.525,16.0944,24.8354
1700,186.789,539.118,283.997,64.607,24.131
1900,407.924,408.527,255.329,82.7372,11.8601
100,33.9459,0.749025,0,0,0
300,94.7047,63.7784,2.62653,0,0
500,180.383,93.2373,10.3647,8.06267,1.66113
700,196.052,187.596,71.7202,3.29416,0
900,268.281,198.165,63.6765,30.8338,3.97371
1100,261.825,268.653,100.568,19.8267,0
1300,322.023,326.111,187.051,41.6781,5.85793
1500,373.042,248.774,250.735,76.6028,7.16252
1700,471.554,477.182,87.286,18.388,0.995666
1900,444.672,551.53,148.192,65.9145,8.06639
100,37.1056,13.4685,0,0,0
300,67.2209,109.345,3.31536,28.633,5.0992
500,251.63,72.5387,30.0836,3.23616,0
700,174.373,179.691,54.7689,60.7033,8.77919
900,276.781,172.24,68.1872,5.93951,19.1316
1100,365.846,195.936,81.2434,10.0352,7.03298
1300,492.514,235.073,65.7725,16.1697,0
1500,319.82,269.503,229.621,59.0638,19.4501
1700,754.32,213.523,161.118,37.9276,25.7495
1900,567.374,374.556,102.776,42.6604,5.99923
100,47.3583,1.9617,0,0,0
300,92.1343,102.117,10.7419,0.995721,0
500,301.819,28.1673,12.221,8.1877,8.88549
700,319.016,102.412,65.6605,8.19482,3.70834
900,323.721,251.929,23.1893,13.7479,0
1100,327.071,256.755,69.7071,20.0211,8.03192
1300,307.714,139.43,254.681,114.093,24.1675
1500,321.642,414.883,93.1596,31.394,7.8141
1700,347.011,301.071,196.544,99.465,11.1537
1900,632.675,410.792,106.443,21.9453,30.0055
100,68.4083,1.00868,0,0,0
300,81.5908,32.7462,13.432,5.2274,0
500,103.663,85.0129,19.8891,9.54485,2.93037
700,226.839,99.1058,75.7321,16.4171,5.07014
900,312.202,162.709,56.7671,7.75251,1.40876
1100,324.738,222.055,31.2055,30.9438,3.34697
1300,229.549,220.96,107.774,23.0753,19.0351
1500,321.994,452.448,83.9834,14.7213,20.6213
1700,470.633,325.933,150.554,18.9635,2.31373
1900,308.953,453.952,326.416,104.582,22.2123
100,10.911,17.5558,5.89094,0.542268,0
300,145.626,41.6029,17.9838,0.93746,0
500,149.643,74.5142,30.1589,4.72088,0.20684
700,164.742,112.66,41.8567,37.2707,2.39615
900,318.768,282.052,18.852,7.42298,0.559191
1100,271.072,260.224,179.708,32.532,7.36317
1300,394.312,276.543,152.928,21.7895,11.1979
1500,284.451,372.772,135.44,56.8287,8.08121
1700,178.84,544.745,175.794,62.0076,8.74882
1900,345.574,415.382,358.56,80.9072,10.1291
100,69.3412,3.98408,0.254653,0,0
300,170.012,22.4074,3.61556,0,0
500,166.998,115.167,12.5394,1.71577,0
700,174.605,152.416,34.1406,5.25632,0
900,207.126,165.588,123.321,22.163,7.41856
1100,301.696,202.507,204.817,34.0405,8.54026
1300,436.163,202.78,31.997,58.7337,17.8811
1500,520.277,263.841,140.03,9.18715,1.35203
1700,493.2,435.824,157.818,16.7431,5.42874
1900,693.966,504.983,67.9766,49.4134,6.82139
100,35.0871,0.969105,1.03854,0,0
300,130.192,66.1183,21.2182,3.17037,0.801086
500,113.949,160.365,23.8327,7.76332,0
700,164.932,182.709,80.482,7.08365,0
900,290.603,215.65,28.5387,18.4218,1.71192
1100,432.769,206.91,53.6382,8.2615,4.24454
1300,338.034,333.132,93.7637,25.2031,4.58263
1500,210.273,519.035,127.809,17.6167,11.934
1700,474.318,339.018,114.343,27.7318,0
1900,447.465,453.925,148.979,36.1358,9.10394
100,43.0294,7.14094,2.17849,3.02163,0
300,48.8201,64.0561,9.75962,4.4025,0
500,109.511,151.664,22.3096,14.4023,2.05289
700,266.41,140.403,24.839,4.19773,5.55498
900,283.812,182.98,38.3351,9.73267,0.634321
1100,157.762,342.393,116.099,12.6379,11.1543
1300,392.533,293.074,131.51,30.4759,4.53307
1500,163.143,149.884,335.294,150.714,105.742
1700,331.591,446.125,174.876,48.9993,10.9732
1900,510.16,473.584,132.581,60.8705,21.3251
100,55.65,6.40585,0,1.73819,3.98105
300,131.918,9.3753,35.5786,16.2771,4.41817
500,260.704,74.9794,8.65539,1.23496,15.4787
700,107.331,164.038,85.7425,13.4077,32.1016
900,238.59,220.999,53.9978,57.2533,22.6971
1100,526.727,110.239,62.8043,11.8229,5.02791
1300,418.391,314.584,59.9754,7.42325,1.50419
1500,491.209,283.113,124.85,32.9744,0
1700,317.845,525.553,113.163,24.2893,2.18097
1900,269.34,522.176,206.42,104.056,49.6534
100,39.9012,0.980497,0.311852,2.78125,0
300,118.697,120.047,2.36181,0,0
500,142.926,87.3136,14.5663,4.11565,0
700,237.094,73.6754,54.8019,5.23267,1.77728
900,361.571,101.158,10.7374,5.09584,0
1100,224.126,356.621,95.454,3.79981,2.03183
1300,641.674,167.639,25.846,3.02484,0
1500,320.861,328.068,196.763,133.576,8.36058
1700,550.919,444.366,144.858,35.7412,21.7726
1900,501.062,449.931,154.407,46.784,16.3702
100,42.7203,6.31522,0,0,0
300,100.803,24.077,14.6638,4.6505,4.98927
500,196.13,50.4731,9.1621,1.15404,0
700,251.746,128.285,73.4042,18.4487,0
900,314.414,177.89,23.9472,39.2454,5.63134
1100,395.484,237.308,109.782,8.05147,0.890911
1300,357.838,308.717,116.183,37.7469,5.69056
1500,436.642,302.706,172.892,30.0208,7.29877
1700,130.931,276.888,174.844,212.889,124.003
1900,567.878,412.644,183.089,64.7287,19.3162
100,0,10.9115,7.13473,0,0
300,138.781,5.39828,23.8419,34.0857,0
500,81.4425,197.333,15.7462,5.90869,3.87378
700,228.163,48.3158,24.482,18.6683,26.3433
900,264.308,203.456,58.308,5.56345,4.73513
1100,474.459,139.743,62.4922,0.469934,0
1300,204.241,340.957,220.936,19.8184,17.4318
1500,467.667,384.114,95.1517,7.10292,2.37082
1700,412.585,348.488,137.774,20.2678,2.55692
1900,349.054,563.662,277.252,35.6809,18.3083
100,49.6553,1.55892,12.8783,0.0688978,0
300,81.0402,57.3316,4.2963,8.10772,0
500,208.443,63.2211,14.9041,2.83754,0.30687
700,210,148.415,39.8608,26.8488,21.7063
900,239.829,267.515,44.6426,5.23874,5.38577
1100,422.218,244.195,85.85,3.64317,1.51145
1300,251.483,417.674,57.9546,23.4975,3.29319
1500,392.902,258.606,169.199,61.5478,10.9832
1700,363.61,451.39,142.734,46.858,9.17533
1900,121.367,20.7584,117.052,491.463,191.642
100,50.4746,1.45364,0,0,0
300,89.6407,75.4095,17.2013,0,0
500,219.312,33.696,48.4546,1.81874,0
700,123.633,267.897,48.1744,14.6438,7.32788
900,486.17,112.551,9.40093,0.0303489,0
1100,347.017,156.352,44.5292,21.3337,18.3483
1300,425.113,286.181,63.5092,6.6655,39.8429
1500,277.287,450.184,97.8565,36.3873,40.8132
1700,483.923,402.029,168.739,16.0221,20.7732
1900,162.21,546.499,336.988,94.5082,14.5156
100,4.01051,6.37472,34.5398,1.36277,2.49858
300,112.83,56.4982,1.30536,4.85713,0
500,231.134,29.1595,19.4293,5.80556,0
700,233.136,131.08,35.5558,6.53069,0.737107
900,335.904,191.479,16.9693,1.43304,0.376375
1100,439.368,196.036,99.7631,16.3815,0.048711
1300,111.024,530.42,131.489,44.7028,21.5473
1500,502.263,246.969,78.6184,52.2972,9.72877
1700,599.914,263.322,110.005,20.85,19.824
1900,596.797,407.371,101.271,9.76694,29.4326
100,29.547,3.67129,0,16.0457,0
300,181.408,18.4992,0,0.739532,0
500,283.101,52.8596,1.21073,0.727269,0
700,214.207,175.123,59.7396,0.73901,0
900,266.383,226.153,57.8937,34.7818,19.3828
1100,509.438,144.042,46.0746,32.9266,12.0154
1300,223.287,256.988,174.041,59.5305,15.9554
1500,468.277,179.719,141.147,15.0314,4.94408
1700,394.568,341.425,87.2813,33.0269,19.4231
1900,401.632,578.203,155.499,62.0301,17.9596
100,21.9681,13.7803,1.05272,0,0
300,77.1421,27.3428,13.3671,1.08603,19.8838
500,230.091,49.6293,33.2107,8.92639,0
700,67.7939,209.09,86.8939,28.2436,0.859278
900,210.461,195.901,93.88,10.1836,0
1100,365.369,179.836,55.2678,59.6606,7.64831
1300,152.823,301.449,179.663,61.9703,20.1656
1500,639.75,191.4,94.3113,18.9304,0
1700,697.2,262.699,39.6572,33.6159,37.3327
1900,317.299,524.368,172.559,52.018,16.2422
100,22.2809,27.7138,1.65898,0,0
300,171.211,5.13912,1.22669,24.592,0
500,199.29,27.5747,28.7103,4.85484,0
700,280.262,119.185,22.7263,10.9238,0
900,86.491,185.626,89.4228,62.0314,30.7138
1100,333.516,327.112,59.0159,4.01873,10.3079
1300,219.476,218.777,184.758,28.9859,75.0519
1500,306.426,418.908,116.949,25.1491,19.2546
1700,166.91,586.897,195.627,50.8971,12.2261
1900,756.517,406.032,157.344,8.19609,4.08065
100,62.79,0,1.72882,0,0
300,175.212,35.7542,4.36653,0,0
500,200.649,34.1493,60.4093,0.255429,3.73624
700,184.137,136.729,28.0184,11.2501,0
900,215.372,253.947,69.792,18.089,1.67504
1100,453.627,196.702,36.0103,5.56029,0.422206
1300,447.456,264.52,136.662,65.8234,1.74187
1500,300.271,451.362,202.243,10.4637,3.06082
1700,203.686,572.202,205.339,69.7303,19.1217
1900,234.64,223.391,491.535,287.062,87.5394
100,32.7526,23.557,10.8727,0,0.264909
300,133.403,32.6422,2.6615,5.80423,0
500,121.717,170.048,22.5202,15.1078,6.08674
700,427.912,57.1988,17.3144,0.505834,0.985275
900,307.674,121.369,137.3,7.83671,2.26672
1100,81.9203,316.834,144.229,79.5421,5.32066
1300,321.172,286.044,99.1001,3.26096,51.0138
1500,823.169,131.09,33.6528,12.4293,2.51171
1700,198.63,489.771,180.893,127.416,38.7951
1900,326.522,493.054,113.521,29.9767,18.72
100,36.4378,0.123202,0,0.0233699,0.31756
300,136.944,56.4676,0.509509,0,2.75781
500,110.721,126.611,31.4706,13.6752,0
700,109.599,72.5297,86.0077,81.4017,7.39436
900,179.245,162.018,113.144,32.2178,6.49835
1100,400.885,182.477,66.7821,31.3711,5.50974
1300,264.744,397.498,135.447,39.0982,17.5533
1500,253.263,429.074,184.84,31.7619,10.4935
1700,430.795,465.818,132.177,39.3312,7.78969
1900,198.169,674.221,202.906,59.1139,12.1374
100,71.6684,1.03846,3.92031,0,0
300,152.712,39.2896,5.99849,0,0
500,126.481,127.797,14.7153,3.92317,2.38654
700,81.342,132.803,106.22,3.6755,12.0024
900,345.507,103.628,96.5935,64.98,13.419
1100,372.101,188.659,118.897,11.8851,3.28786
1300,457.913,338.226,79.9416,27.6593,1.19858
1500,559.085,227.526,135.816,28.9739,5.52328
1700,91.3186,298.804,289.315,187.761,71.6357
1900,315.275,496.361,255.019,58.9727,37.4397
100,33.9695,7.57957,4.64293,0.12422,0
300,82.9068,9.37291,30.3076,2.70235,2.79236
500,185.06,70.5798,20.2662,15.5622,0
700,290.226,110.25,51.2525,2.27719,0.18638
900,256.708,185.382,78.5874,20.6607,3.32103
1100,413.092,203.912,35.7824,13.4432,8.40458
1300,242.711,155.294,296.882,75.4639,66.8142
1500,379.903,327.349,100.911,21.7583,0.879051
1700,432.993,493.76,194.634,31.1755,17.3423
1900,340.347,261.952,281.195,124.124,39.5744
100,27.9822,5.85315,0,0,0
300,188.387,15.5797,0.649386,1.84675,0
500,200.344,66.7895,47.0669,4.99625,0.677324
700,131.345,73.4361,97.4358,51.4348,5.3667
900,432.122,96.4631,16.4925,4.799,4.35915
1100,350.811,223.16,100.557,28.8872,2.47756
1300,222.988,92.6865,355.171,71.749,12.5895
1500,349.886,485.241,137.538,21.5252,28.5321
1700,431.337,335.231,151.169,23.7101,5.13106
1900,370.349,591.871,118.141,21.5533,24.3617
100,13.8724,3.35642,0,0,0
300,74.5328,60.8611,10.3196,1.20969,0
500,80.2174,116.269,73.6814,25.8256,2.66358
700,81.4821,129.148,181.475,25.4017,1.48352
900,312.435,103.463,124.877,18.8919,3.348
1100,267.286,234.411,218.013,22.1081,16.7267
1300,214.896,261.617,252.969,41.6611,4.58283
1500,352.627,311.614,170.012,50.2882,22.564
1700,702.685,369.776,59.926,87.0814,16.7757
1900,530.964,420.109,216.112,9.40384,6.14339
100,65.5361,0.510999,0,0,0
300,112.614,37.7052,17.639,13.1148,7.47591
500,171.896,90.6601,16.1173,2.10788,0.393548
700,242.829,45.4136,80.1574,0.95841,40.0169
900,435.456,83.52,36.8758,12.2573,11.399
1100,352.233,314.102,60.0715,12.3177,2.04459
1300,365.998,324.674,51.5975,3.01084,7.35938
1500,317.033,383.469,123.063,20.6169,4.69764
1700,346.56,441.111,152.443,12.2257,6.98788
1900,450.879,501.873,210.748,22.8621,40.2422
100,15.0186,1.3925,0,0,0
300,38.4401,82.8469,17.8424,4.61001,0.536221
500,69.5428,145.756,68.984,8.27687,0.413453
700,269.765,128.369,24.8686,4.14241,1.69208
900,207.182,345.599,24.755,44.8049,12.5504
1100,243.205,214.869,76.6903,54.1631,36.6647
1300,581.141,140.699,68.2514,2.93466,6.08474
1500,331.413,383.439,70.7091,104.576,10.8532
1700,520.236,399.258,75.4521,43.2126,12.6052
1900,496.36,506.488,162.728,14.1461,4.69398
100,29.7042,0,8.57696,0,0
300,141.942,23.2511,32.2605,7.78612,0
500,219.635,84.2914,9.76482,13.0419,4.97506
700,203.112,113.022,44.3104,22.8726,3.84642
900,503.425,129.745,30.5828,0.908865,0
1100,366.165,218.194,20.7718,28.0888,2.0802
1300,372.229,235.024,171.095,16.9361,4.395
1500,518.144,374.378,90.618,18.8818,5.84795
1700,666.214,173.582,96.6362,85.6667,7.07631
1900,480.883,472.901,193.589,43.432,9.35925
100,26.6988,6.45157,0.247487,4.85347,3.71984
300,95.5621,17.1003,53.3705,2.12381,26.454
500,227.011,67.2371,28.4811,1.41626,0
700,246.945,109.845,19.885,18.7591,1.54483
900,283.72,113.312,134.591,31.9037,14.048
1100,271.722,177.561,165.041,27.7508,33.0462
1300,467.538,250.917,88.3002,26.4751,10.7031
1500,164.553,309.558,190.997,111.661,26.6129
1700,180.862,464.791,224.443,88.2484,15.3165
1900,393.187,446.554,221.259,20.6258,7.71449
100,0.380756,7.68827,0,0.510999,1.75417
300,96.536,48.8605,19.5907,0,0
500,243.338,17.6118,1.69491,6.21152,77.4384
700,209.013,202.313,21.2613,12.9248,0
900,312.178,156.126,66.2211,9.67283,24.7046
1100,297.591,278.895,55.8432,11.9729,1.86228
1300,469.055,258.257,93.0418,17.9264,0.629164
1500,109.266,522.502,132.784,40.6489,38.3229
1700,361.833,364.013,173.075,58.8497,27.688
1900,412.615,520.2,189.426,84.8508,36.4009
100,29.3574,6.8958,1.13764,0,0
300,160.926,16.4252,14.5204,12.5112,15.861
500,31.3608,207.825,79.3837,54.2825,0.424871
700,308.632,164.997,25.9409,3.34374,0
900,362.852,202.55,47.4663,7.76893,0.1792
1100,376.088,136.863,128.598,42.9287,7.1305
1300,114.879,408.961,207.616,15.003,4.55125
1500,412.574,367.031,35.5689,93.8167,18.2569
1700,609.115,358.344,36.0009,13.6016,0
1900,623.889,475.094,115.907,33.9181,4.29791
100,44.6359,20.6393,4.15091,0,1.41142
300,96.2794,77.7404,10.559,1.89634,1.10479
500,274.982,66.6491,18.4991,1.10114,0.41607
700,133.034,149.887,136.704,30.2991,8.14846
900,359.878,209.66,36.0008,16.866,1.02319
1100,301.977,324.399,105.945,19.6537,0
1300,143.807,419.442,207.056,72.3684,0.387896
1500,644.073,204.567,81.8951,25.7945,0.155221
1700,574.197,410.573,63.6437,49.8221,1.30586
1900,496.453,399.905,149.425,109.399,28.6839
100,40.1671,24.5094,0.359103,0,0
300,79.2581,26.5692,21.2965,11.5247,0
500,106.533,91.506,49.3252,0,0
700,207.746,122.252,67.7065,2.19618,0.929867
900,152.68,145.275,104.669,74.6656,46.6267
1100,416.747,157.293,50.5552,24.2775,5.75516
1300,345.363,325.815,112.341,13.7593,10.6735
1500,462.616,304.173,162.926,28.271,19.2578
1700,229.836,553.742,179.306,37.0513,52.8856
1900,817.416,351.918,96.6436,28.9616,6.12369
100,41.0031,4.86523,0.594071,0,0
300,77.6744,10.0475,120.981,10.0576,3.49678
500,212.565,67.8171,27.3773,0.762585,0
700,264.243,137.534,18.3563,1.6957,0
900,250.705,43.9977,112.991,76.3249,41.8645
1100,130.893,325.501,36.5084,140.266,23.7582
1300,334.42,106.851,151.176,77.3113,4.31897
1500,201.408,314.596,175.939,39.9244,9.82261
1700,342.855,331.045,293.535,67.2008,31.0315
1900,467.025,533.553,119.283,34.7642,5.67129
100,67.7933,4.21032,0,0,0
300,174.2,15.101,14.309,0,0
500,138.65,96.7984,16.564,3.75962,13.0676
700,221.612,127.967,17.0783,2.31774,2.26534
900,490.902,164.012,12.2248,0.191495,0
1100,361.665,151.311,133.207,48.4247,7.81686
1300,314.178,268.278,127.597,42.1788,5.16081
1500,253.174,367.666,171.605,131.112,24.8105
1700,220.144,481.416,272.932,89.4406,2.52727
1900,591.755,181.972,222.409,27.4258,63.4609
100,46.396,2.62397,1.24843,0,0
300,150.473,20.21,6.96437,0,0.853028
500,209.692,106.783,16.0448,8.01304,2.50092
700,182.463,90.0342,72.899,15.9787,0.510999
900,266.315,236.116,89.8455,3.54874,0.713214
1100,308.141,298.417,65.7571,12.3308,2.44442
1300,569.094,209.291,34.4349,13.7783,1.02444
1500,77.3054,260.735,346.098,114.073,57.0701
1700,164.93,472.874,154.784,73.1613,34.4571
1900,545.291,306.786,127.91,16.1471,49.6725
100,33.1294,0,0,0,0
300,201.067,12.0993,13.2865,0.944035,7.6378
500,205.052,73.2112,24.1083,3.03739,0
700,293.341,82.3266,44.1121,2.956,0
900,294.883,109.254,74.7578,16.3184,1.90171
1100,247.3,239.226,121.556,44.4412,27.1264
1300,346.024,331.711,31.3839,41.4173,2.44445
1500,375.83,393.402,124.474,28.683,6.6759
1700,345.669,427.466,249.998,44.1259,3.33025
1900,237.079,759.646,177.689,35.6613,3.50041
100,25.188,0.362865,0,4.75848,1.20335
300,92.0596,35.3189,31.4424,10.2542,2.2222
500,131.086,136.94,25.5268,0,8.17872
700,180.324,210.988,40.9127,15.133,11.6606
900,319.118,177.874,30.0029,6.30091,20.2824
1100,236.905,338.315,33.2753,52.269,16.0496
1300,355.102,384.589,90.9941,23.6473,5.23263
1500,501.311,337.015,97.881,14.9305,9.26165
1700,579.213,204.999,58.8055,21.2038,34.1943
1900,398.614,510.907,185.475,148.432,10.8494
100,34.8509,5.85565,0.562372,22.2108,0
300,87.7412,75.3976,10.0044,26.2625,0
500,190.077,124.274,12.1739,0,0
700,254.852,190.374,38.8262,29.1927,6.86297
900,305.383,122.736,66.7751,10.539,1.45609
1100,331.172,214.74,127.611,31.1782,24.9553
1300,385.759,240.297,181.302,33.7783,3.35625
1500,578.521,389.169,55.2843,11.9343,0
1700,534.15,316.118,153.054,15.9935,1.28045
1900,591.882,431.222,158.584,49.2138,30.604
100,30.984,16.5387,0.862009,5.04917,0
300,131.707,58.7435,11.2605,3.51108,0
500,112.553,152.228,9.20175,9.29344,2.13109
700,199.075,198.958,39.8873,1.025,7.39653
900,262.134,264.434,32.7635,13.6351,2.74684
1100,320.712,199.399,90.5729,22.068,0
1300,285,316.099,116.944,62.0294,13.2621
1500,351.297,216.334,179.476,71.3857,13.8021
1700,536.945,240.18,82.7344,171.217,9.92045
1900,522.383,330.606,284.852,37.557,13.5843
